ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
688234.SH,20260429,20260331,宗艳民,129302726.0,26.6813,30.0906,0.0,自然人
688234.SH,20260429,20260331,HKSCCNOMINEESLIMITED(香港中央结算(代理人)有限公司),54906190.0,11.3297,,100.0,一般企业
688234.SH,20260429,20260331,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),29124860.0,6.0098,6.7778,0.0,风险投资公司
688234.SH,20260429,20260331,海通新能源私募股权投资管理有限公司-辽宁中德产业股权投资基金合伙企业(有限合伙),23700878.0,4.8906,5.5155,0.0,风险投资公司
688234.SH,20260429,20260331,哈勃科技创业投资有限公司,23385552.0,4.8255,5.4422,0.0,风险投资公司
688234.SH,20260429,20260331,上海麦明企业管理中心(有限合伙),23133000.0,4.7734,5.3834,0.0,一般企业
688234.SH,20260429,20260331,上海铸傲企业管理中心(有限合伙),12900000.0,2.6618,3.002,0.0,一般企业
688234.SH,20260429,20260331,辽宁海通新能源低碳产业股权投资基金有限公司,7477863.0,1.543,1.7402,0.0,风险投资公司
688234.SH,20260429,20260331,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,7430766.0,1.5333,1.7292,-853807.0,开放式投资基金
688234.SH,20260429,20260331,广发证券股份有限公司-国泰中证半导体材料设备主题交易型开放式指数证券投资基金,4897282.0,1.0105,1.1397,,开放式投资基金
688234.SH,20260328,20251231,哈勃科技创业投资有限公司,23385552.0,4.8255,5.4422,-3876948.0,风险投资公司
688234.SH,20260328,20251231,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,8284573.0,1.7095,1.9279,2208402.0,开放式投资基金
688234.SH,20260328,20251231,辽宁海通新能源低碳产业股权投资基金有限公司,7477863.0,1.543,1.7402,0.0,风险投资公司
688234.SH,20260328,20251231,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,7834891.0,1.6167,1.8233,1622293.0,开放式投资基金
688234.SH,20260328,20251231,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),29124860.0,6.0098,6.7778,-4774567.0,风险投资公司
688234.SH,20251028,20250930,HKSCCNOMINEESLIMITED(香港中央结算(代理人)有限公司),54906000.0,11.3297,,,一般企业
688234.SH,20251028,20250930,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),33899427.0,6.995,7.8889,-4774567.0,风险投资公司
688234.SH,20251028,20250930,哈勃科技创业投资有限公司,27262500.0,5.6255,6.3444,0.0,风险投资公司
688234.SH,20251028,20250930,海通新能源私募股权投资管理有限公司-辽宁中德产业股权投资基金合伙企业(有限合伙),23700878.0,4.8906,5.5155,0.0,风险投资公司
688234.SH,20251028,20250930,上海麦明企业管理中心(有限合伙),23133000.0,4.7734,5.3834,0.0,一般企业
688234.SH,20251028,20250930,上海铸傲企业管理中心(有限合伙),12900000.0,2.6618,3.002,0.0,一般企业
688234.SH,20251028,20250930,辽宁海通新能源低碳产业股权投资基金有限公司,7477863.0,1.543,1.7402,0.0,风险投资公司
688234.SH,20251028,20250930,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,6212598.0,1.2819,1.4458,-906963.0,开放式投资基金
688234.SH,20251028,20250930,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,6076171.0,1.2538,1.414,-3551680.0,开放式投资基金
688234.SH,20250830,20250630,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,9627851.0,2.2405,3.2049,-56229.0,开放式投资基金
688234.SH,20250830,20250630,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,4079037.0,0.9492,1.3578,380299.0,开放式投资基金
688234.SH,20250830,20250630,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),38673994.0,9.0,12.8738,0.0,风险投资公司
688234.SH,20250830,20250630,哈勃科技创业投资有限公司,27262500.0,6.3443,9.0751,0.0,风险投资公司
688234.SH,20250830,20250630,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,7119561.0,1.6568,2.37,203718.0,开放式投资基金
688234.SH,20250830,20250630,辽宁海通新能源低碳产业股权投资基金有限公司,7477863.0,1.7402,2.4892,0.0,风险投资公司
688234.SH,20250430,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,3698738.0,0.8607,1.2312,-891.0,开放式投资基金
688234.SH,20250430,20250331,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),38673994.0,9.0,12.8738,0.0,风险投资公司
688234.SH,20250430,20250331,海通新能源私募股权投资管理有限公司-辽宁中德产业股权投资基金合伙企业(有限合伙),23700878.0,5.5155,7.8896,-2819000.0,风险投资公司
688234.SH,20250328,20241231,海通创新证券投资有限公司,3123378.0,0.7268,1.1814,,金融机构—证券公司
688234.SH,20250328,20241231,中建材私募基金管理(北京)有限公司-国材股权投资基金(济南)合伙企业(有限合伙),38673994.0,9.0,14.6284,0.0,风险投资公司
688234.SH,20250328,20241231,哈勃科技创业投资有限公司,27262500.0,6.3443,10.312,0.0,风险投资公司
688234.SH,20250328,20241231,香港中央结算有限公司,2688222.0,0.6255,1.0168,-1258644.0,一般企业
688234.SH,20250328,20241231,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,11652013.0,2.7115,4.4074,-1685191.0,开放式投资基金
688234.SH,20250328,20241231,上海康峰投资管理有限公司,3350484.0,0.7797,1.2673,-789516.0,投资公司
688234.SH,20241030,20240930,香港中央结算有限公司,3946866.0,0.9184,1.4929,10727.0,一般企业
688234.SH,20241030,20240930,长江资本有限公司-广东睿晨股权投资合伙企业(有限合伙),4200000.0,0.9774,1.5887,0.0,一般企业
688234.SH,20241030,20240930,上海康峰投资管理有限公司,4140000.0,0.9634,1.566,127000.0,投资公司
688234.SH,20241030,20240930,海通新能源私募股权投资管理有限公司-辽宁中德产业股权投资基金合伙企业(有限合伙),29554368.0,6.8777,11.1789,0.0,风险投资公司
688234.SH,20241030,20240930,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,13337204.0,3.1037,5.0448,-46156.0,开放式投资基金
688234.SH,20241030,20240930,辽宁和生中德产业投资基金管理人中心(有限合伙)-扬州正为卓岳股权投资合伙企业(有限合伙),5850350.0,1.3614,2.2129,-117368.0,风险投资公司
