ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
688012.SH,20260428,20260331,上海创业投资有限公司,87222080.0,13.93,13.93,-6261453.0,风险投资公司
688012.SH,20260428,20260331,香港中央结算有限公司,65906243.0,10.5257,10.5257,10686922.0,一般企业
688012.SH,20260428,20260331,巽鑫(上海)投资有限公司,64002286.0,10.2216,10.2216,-4471630.0,投资公司
688012.SH,20260428,20260331,华芯投资管理有限责任公司-国家集成电路产业投资基金二期股份有限公司,21823825.0,3.4854,3.4854,-1252290.0,风险投资公司
688012.SH,20260428,20260331,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,13563992.0,2.1662,2.1663,-990695.0,开放式投资基金
688012.SH,20260428,20260331,广发证券股份有限公司-国泰中证半导体材料设备主题交易型开放式指数证券投资基金,9365114.0,1.4956,1.4957,,开放式投资基金
688012.SH,20260428,20260331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,9194090.0,1.4683,1.4684,-499802.0,开放式投资基金
688012.SH,20260428,20260331,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,7485788.0,1.1955,1.1955,-5714312.0,开放式投资基金
688012.SH,20260428,20260331,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,5490659.0,0.8768,0.8769,-639236.0,开放式投资基金
688012.SH,20260428,20260331,招商银行股份有限公司-银河创新成长混合型证券投资基金,4013372.0,0.6409,0.641,,开放式投资基金
688012.SH,20260331,20251231,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,6129895.0,0.9789,0.979,0.0,开放式投资基金
688012.SH,20260331,20251231,巽鑫(上海)投资有限公司,68473916.0,10.9357,10.9358,0.0,投资公司
688012.SH,20260331,20251231,中国工商银行-上证50交易型开放式指数证券投资基金,8037604.0,1.2836,1.2837,-121200.0,开放式投资基金
688012.SH,20260331,20251231,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,9693892.0,1.5481,1.5482,-406507.0,开放式投资基金
688012.SH,20251030,20250930,上海创业投资有限公司,93483533.0,14.93,14.93,0.0,风险投资公司
688012.SH,20251030,20250930,巽鑫(上海)投资有限公司,77188722.0,12.3276,12.3276,-3808100.0,投资公司
688012.SH,20251030,20250930,香港中央结算有限公司,55893895.0,8.9266,8.9267,-1578003.0,一般企业
688012.SH,20251030,20250930,中国工商银行-上证50交易型开放式指数证券投资基金,8366318.0,1.3361,1.3362,-227932.0,开放式投资基金
688012.SH,20251030,20250930,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,7503520.0,1.1983,1.1984,-368077.0,开放式投资基金
688012.SH,20251030,20250930,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,5672316.0,0.9059,0.9059,-2089526.0,开放式投资基金
688012.SH,20250829,20250630,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,23720964.0,3.7884,3.7884,350972.0,开放式投资基金
688012.SH,20250829,20250630,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,7871597.0,1.2571,1.2572,,开放式投资基金
688012.SH,20250829,20250630,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,10372058.0,1.6564,1.6565,987158.0,开放式投资基金
688012.SH,20250829,20250630,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,18114229.0,2.8929,2.893,1608281.0,开放式投资基金
688012.SH,20250425,20250331,上海创业投资有限公司,93483533.0,15.0207,15.0207,0.0,风险投资公司
688012.SH,20250425,20250331,华芯投资管理有限责任公司-国家集成电路产业投资基金二期股份有限公司,24440316.0,3.927,3.927,0.0,风险投资公司
688012.SH,20250425,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,9384900.0,1.5079,1.5079,5716.0,开放式投资基金
688012.SH,20250425,20250331,国新投资有限公司,9295211.0,1.4935,1.4935,1679.0,投资公司
688012.SH,20250425,20250331,中国工商银行股份有限公司-诺安成长混合型证券投资基金,7867231.0,1.264,1.2641,0.0,开放式投资基金
688012.SH,20250425,20250331,香港中央结算有限公司,46665445.0,7.498,7.4981,11461523.0,一般企业
688012.SH,20250425,20250331,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,16505948.0,2.6521,2.6521,-1723656.0,开放式投资基金
688012.SH,20250425,20250331,巽鑫(上海)投资有限公司,80996822.0,13.0143,13.0144,0.0,投资公司
688012.SH,20250418,20241231,华芯投资管理有限责任公司-国家集成电路产业投资基金二期股份有限公司,24440316.0,3.927,3.927,0.0,风险投资公司
688012.SH,20250418,20241231,中国工商银行-上证50交易型开放式指数证券投资基金,8161782.0,1.3114,1.3114,-816347.0,开放式投资基金
688012.SH,20241030,20240930,上海创业投资有限公司,93483533.0,15.0463,15.0463,0.0,风险投资公司
688012.SH,20241030,20240930,香港中央结算有限公司,33988127.0,5.4704,5.4704,1048190.0,一般企业
688012.SH,20241030,20240930,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,30079947.0,4.8414,4.8414,488611.0,开放式投资基金
688012.SH,20241030,20240930,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,20372274.0,3.2789,3.2789,4254728.0,开放式投资基金
688012.SH,20241030,20240930,中国工商银行股份有限公司-诺安成长混合型证券投资基金,7867231.0,1.2662,1.2662,0.0,开放式投资基金
