ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
300316.SZ,20251025,20250930,邱敏秀,9543105.0,0.7287,0.7749,0.0,自然人
300316.SZ,20251025,20250930,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,11213795.0,0.8563,0.9105,-542200.0,开放式投资基金
300316.SZ,20251025,20250930,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,13111842.0,1.0013,1.0647,-2204265.0,开放式投资基金
300316.SZ,20251025,20250930,绍兴上虞晶盛投资管理咨询有限公司,620635522.0,47.3936,50.3944,0.0,投资公司
300316.SZ,20251025,20250930,中国太平洋人寿保险股份有限公司-分红-个人分红,15704032.0,1.1992,1.2751,-600.0,保险投资组合
300316.SZ,20251025,20250930,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,8058000.0,0.6153,0.6543,,开放式投资基金
300316.SZ,20251025,20250930,香港中央结算有限公司,42486632.0,3.2444,3.4498,-538440.0,一般企业
300316.SZ,20251025,20250930,曹建伟,8896817.0,0.6794,0.7224,0.0,自然人
300316.SZ,20251025,20250930,浙江大晶创业投资有限公司,7725000.0,0.5899,0.6273,,风险投资公司
300316.SZ,20251025,20250930,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,7859181.0,0.6002,0.6382,-2903515.0,开放式投资基金
300316.SZ,20250823,20250630,邱敏秀,9543105.0,0.7287,0.7749,0.0,自然人
300316.SZ,20250823,20250630,曹建伟,8896817.0,0.6794,0.7224,0.0,自然人
300316.SZ,20250823,20250630,上海弘尚资产管理中心(有限合伙)-弘尚资产弘利2号私募证券投资基金,8600000.0,0.6567,0.6983,,其他金融产品
300316.SZ,20250429,20250331,绍兴上虞晶盛投资管理咨询有限公司,620635522.0,47.3936,50.3944,0.0,投资公司
300316.SZ,20250429,20250331,香港中央结算有限公司,40249647.0,3.0736,3.2682,3633736.0,一般企业
300316.SZ,20250429,20250331,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,15705666.0,1.1993,1.2753,-1242289.0,开放式投资基金
300316.SZ,20250429,20250331,中国太平洋人寿保险股份有限公司-分红-个人分红,15704632.0,1.1993,1.2752,1013900.0,保险投资组合
300316.SZ,20250429,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,10750095.0,0.8209,0.8729,-576700.0,开放式投资基金
300316.SZ,20250429,20250331,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,10543696.0,0.8051,0.8561,-694500.0,开放式投资基金
300316.SZ,20250429,20250331,曹建伟,8896817.0,0.6794,0.7224,0.0,自然人
300316.SZ,20250429,20250331,邱敏秀,9543105.0,0.7287,0.7749,0.0,自然人
300316.SZ,20250429,20250331,中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金,7661820.0,0.5851,0.6221,,开放式投资基金
300316.SZ,20250429,20250331,浙江大晶创业投资有限公司,8847000.0,0.6756,0.7184,0.0,风险投资公司
300316.SZ,20250419,20241231,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,7801200.0,0.5957,0.6334,,开放式投资基金
300316.SZ,20250419,20241231,邱敏秀,9543105.0,0.7287,0.7749,0.0,自然人
300316.SZ,20250419,20241231,曹建伟,8896817.0,0.6794,0.7224,0.0,自然人
300316.SZ,20250419,20241231,绍兴上虞晶盛投资管理咨询有限公司,620635522.0,47.3936,50.3944,0.0,投资公司
300316.SZ,20250419,20241231,香港中央结算有限公司,36615911.0,2.7961,2.9731,-6905950.0,一般企业
300316.SZ,20250419,20241231,浙江大晶创业投资有限公司,8847000.0,0.6756,0.7184,-488228.0,风险投资公司
300316.SZ,20241025,20240930,邱敏秀,9543105.0,0.7287,0.7749,0.0,自然人
300316.SZ,20241025,20240930,曹建伟,8896817.0,0.6794,0.7224,0.0,自然人
300316.SZ,20241025,20240930,上海弘尚资产管理中心(有限合伙)-弘尚资产弘利2号私募证券投资基金,8800000.0,0.672,0.7145,736300.0,其他金融产品
