ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
688361.SH,20260425,20251231,广东红土创业投资管理有限公司-深圳市人才创新创业一号股权投资基金(有限合伙),8337799.0,2.3811,3.3581,0.0,风险投资公司
688361.SH,20260425,20251231,中国工商银行股份有限公司-诺安成长混合型证券投资基金,8292836.0,2.3682,3.34,-5160419.0,开放式投资基金
688361.SH,20260425,20251231,海南博林京融创业投资有限公司,7384913.0,2.1089,2.9743,-1135689.0,风险投资公司
688361.SH,20260425,20251231,海南岭南晟业创业投资有限公司,6218000.0,1.7757,2.5043,-959000.0,风险投资公司
688361.SH,20260425,20251231,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,4773519.0,1.3632,1.9226,-312428.0,开放式投资基金
688361.SH,20260425,20251231,招商银行股份有限公司-银河创新成长混合型证券投资基金,3959963.0,1.1308,1.5949,,开放式投资基金
688361.SH,20251031,20250930,海南博林京融创业投资有限公司,8520602.0,2.6495,3.4317,-2018446.0,风险投资公司
688361.SH,20251031,20250930,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,5085947.0,1.5814,2.0484,-227178.0,开放式投资基金
688361.SH,20251031,20250930,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,5644760.0,1.7552,2.2734,-216613.0,保险投资组合
688361.SH,20251031,20250930,交通银行股份有限公司-永赢半导体产业智选混合型发起式证券投资基金,6000000.0,1.8657,2.4165,,开放式投资基金
688361.SH,20250819,20250630,中国建设银行股份有限公司-银华集成电路混合型证券投资基金,5194967.0,1.6153,2.0923,927352.0,开放式投资基金
688361.SH,20250819,20250630,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,5861373.0,1.8226,2.3607,585078.0,保险投资组合
688361.SH,20250819,20250630,广东红土创业投资管理有限公司-深圳市人才创新创业一号股权投资基金(有限合伙),8337799.0,2.5926,3.3581,0.0,风险投资公司
688361.SH,20250819,20250630,海南岭南晟业创业投资有限公司,8163000.0,2.5383,3.2877,-1859000.0,风险投资公司
688361.SH,20250819,20250630,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,5313125.0,1.6521,2.1399,,开放式投资基金
688361.SH,20250426,20250331,中国建设银行股份有限公司-银华集成电路混合型证券投资基金,4267615.0,1.3336,1.7479,-183159.0,开放式投资基金
688361.SH,20250426,20250331,广东红土创业投资管理有限公司-深圳市人才创新创业一号股权投资基金(有限合伙),8337799.0,2.6055,3.4149,-827422.0,风险投资公司
688361.SH,20250426,20250331,中国农业银行股份有限公司-东方人工智能主题混合型证券投资基金,4626447.0,1.4457,1.8949,-360181.0,开放式投资基金
688361.SH,20250426,20250331,海南博林京融创业投资有限公司,10539048.0,3.2934,4.3165,0.0,风险投资公司
688361.SH,20250426,20250331,国投(上海)创业投资管理有限公司-国投(上海)科技成果转化创业投资基金企业(有限合伙),30259767.0,9.4561,12.3936,-3951256.0,风险投资公司
688361.SH,20250426,20250331,中国科学院微电子研究所,11604106.0,3.6262,4.7527,0.0,院校—研究院
688361.SH,20250426,20250331,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,5276295.0,1.6488,2.161,672432.0,保险投资组合
688361.SH,20250404,20241231,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,4603863.0,1.4387,1.8856,,保险投资组合
688361.SH,20250404,20241231,国投(上海)创业投资管理有限公司-国投(上海)科技成果转化创业投资基金企业(有限合伙),34211023.0,10.6909,14.0119,-2254920.0,风险投资公司
688361.SH,20250404,20241231,中国农业银行股份有限公司-东方人工智能主题混合型证券投资基金,4986628.0,1.5583,2.0424,-1320159.0,开放式投资基金
688361.SH,20250404,20241231,中国工商银行股份有限公司-诺安成长混合型证券投资基金,13453255.0,4.2041,5.5101,-61472.0,开放式投资基金
688361.SH,20250404,20241231,中国建设银行股份有限公司-银华集成电路混合型证券投资基金,4450774.0,1.3908,1.8229,,开放式投资基金
688361.SH,20250404,20241231,中国科学院微电子研究所,11604106.0,3.6262,4.7527,0.0,院校—研究院
688361.SH,20241031,20240930,中国建设银行股份有限公司-南方信息创新混合型证券投资基金,4808163.0,1.5025,1.9693,,开放式投资基金
688361.SH,20241031,20240930,上海上创新微投资管理有限公司-上海物联网二期创业投资基金合伙企业(有限合伙),5331101.0,1.6659,2.1835,-998899.0,风险投资公司
688361.SH,20241031,20240930,中国农业银行股份有限公司-东方人工智能主题混合型证券投资基金,6306787.0,1.9708,2.5831,,开放式投资基金
688361.SH,20241031,20240930,国投(上海)创业投资管理有限公司-国投(上海)科技成果转化创业投资基金企业(有限合伙),36465943.0,11.3956,14.9355,0.0,风险投资公司
688361.SH,20241031,20240930,海南博林京融创业投资有限公司,13334490.0,4.167,5.4614,0.0,风险投资公司
688361.SH,20241031,20240930,海南岭南晟业创业投资有限公司,12752000.0,3.985,5.2229,-1812419.0,风险投资公司
688361.SH,20241031,20240930,深圳市创新投资集团有限公司,9789934.0,3.0593,4.0097,0.0,投资公司
688361.SH,20241031,20240930,广东红土创业投资管理有限公司-深圳市人才创新创业一号股权投资基金(有限合伙),9215221.0,2.8797,3.7743,0.0,风险投资公司
